Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
C5BQ33	reviewed	DNAK_TERTT	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK TERTU_3296	Teredinibacter turnerae (strain ATCC 39867 / T7901)	644	dnaK
C6DF10	reviewed	DNAK_PECCP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK PC1_3659	Pectobacterium carotovorum subsp. carotovorum (strain PC1)	635	dnaK
Q0BW82	reviewed	DNAK_GRABC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK GbCGDNIH1_0022	Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1)	632	dnaK
Q13E60	reviewed	DNAK_RHOPS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RPD_0391	Rhodopseudomonas palustris (strain BisB5)	633	dnaK
Q17VY4	reviewed	DNAK_HELAH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Hac_1468	Helicobacter acinonychis (strain Sheeba)	620	dnaK
Q28VY3	reviewed	DNAK_JANSC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Jann_0212	Jannaschia sp. (strain CCS1)	639	dnaK
Q2A328	reviewed	DNAK_FRATH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK FTL_1191	Francisella tularensis subsp. holarctica (strain LVS)	642	dnaK
Q2G6N0	reviewed	DNAK_NOVAD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Saro_2054	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	635	dnaK
Q2Y6U0	reviewed	DNAK_NITMU	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Nmul_A2239	Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71)	644	dnaK
Q39PT7	reviewed	DNAK_GEOMG	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Gmet_3532	Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15)	638	dnaK
Q3JP10	reviewed	DNAK_BURP1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BURPS1710b_3322	Burkholderia pseudomallei (strain 1710b)	650	dnaK
Q3YRR6	reviewed	DNAK_EHRCJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Ecaj_0554	Ehrlichia canis (strain Jake)	634	dnaK
Q4AAR4	reviewed	DNAK_MESHJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MHJ_0063	Mesomycoplasma hyopneumoniae (strain J / ATCC 25934 / NCTC 10110) (Mycoplasma hyopneumoniae)	600	dnaK
Q7VIE3	reviewed	DNAK_HELHP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK HH_0663	Helicobacter hepaticus (strain ATCC 51449 / 3B1)	625	dnaK
Q54I91	reviewed	HSPI_DICDI	Small heat shock protein hspI, mitochondrial	hspI DDB_G0288921	Dictyostelium discoideum (Social amoeba)	223	hspI
A1VFG6	reviewed	DNAK_DESVV	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Dvul_2166	Desulfovibrio vulgaris subsp. vulgaris (strain DP4)	636	dnaK
A4JBS1	reviewed	DNAK_BURVG	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bcep1808_0712	Burkholderia vietnamiensis (strain G4 / LMG 22486) (Burkholderia cepacia (strain R1808))	650	dnaK
A4TQF9	reviewed	DNAK_YERPP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK YPDSF_3163	Yersinia pestis (strain Pestoides F)	636	dnaK
A4VT29	reviewed	DNAK_STRSY	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SSU05_0300	Streptococcus suis (strain 05ZYH33)	607	dnaK
A4VZB5	reviewed	DNAK_STRS2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SSU98_0296	Streptococcus suis (strain 98HAH33)	607	dnaK
A5EYG3	reviewed	DNAK_DICNV	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK DNO_0826	Dichelobacter nodosus (strain VCS1703A)	642	dnaK
A5ITA8	reviewed	DNAK_STAA9	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SaurJH9_1638	Staphylococcus aureus (strain JH9)	610	dnaK
A5W9A3	reviewed	DNAK_PSEP1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Pput_4593	Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1)	611	dnaK
A6U252	reviewed	DNAK_STAA2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SaurJH1_1672	Staphylococcus aureus (strain JH1)	610	dnaK
A7FME3	reviewed	DNAK_YERP3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK YpsIP31758_3466	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	636	dnaK
A8ALU3	reviewed	DNAK_CITK8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CKO_03373	Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696)	638	dnaK
A9N8H2	reviewed	DNAK_COXBR	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK COXBURSA331_A1439	Coxiella burnetii (strain RSA 331 / Henzerling II)	656	dnaK
A9R015	reviewed	DNAK_YERPG	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK YpAngola_A0797	Yersinia pestis bv. Antiqua (strain Angola)	636	dnaK
A9W6R7	reviewed	DNAK_METEP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Mext_2960	Methylorubrum extorquens (strain PA1) (Methylobacterium extorquens)	639	dnaK
B0KIS5	reviewed	DNAK_PSEPG	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK PputGB1_4728	Pseudomonas putida (strain GB-1)	641	dnaK
B0S1F8	reviewed	DNAK_FINM2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK FMG_0780	Finegoldia magna (strain ATCC 29328 / DSM 20472 / WAL 2508) (Peptostreptococcus magnus)	608	dnaK
B2S2G4	reviewed	DNAK_TREPS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK TPASS_0216	Treponema pallidum subsp. pallidum (strain SS14)	635	dnaK
B2SGV8	reviewed	DNAK_FRATM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK FTM_1061	Francisella tularensis subsp. mediasiatica (strain FSC147)	642	dnaK
B3E7W9	reviewed	DNAK_TRIL1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Glov_2829	Trichlorobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) (Geobacter lovleyi)	639	dnaK
B4T6D6	reviewed	DNAK_SALNS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SNSL254_A0013	Salmonella newport (strain SL254)	638	dnaK
B5Y242	reviewed	DNAK_KLEP3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK KPK_4742	Klebsiella pneumoniae (strain 342)	638	dnaK
B6J7U7	reviewed	DNAK_COXB1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CbuK_1153	Coxiella burnetii (strain CbuK_Q154) (Coxiella burnetii (strain Q154))	656	dnaK
B8DRD6	reviewed	DNAK_DESVM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK DvMF_2835	Desulfovibrio vulgaris (strain DSM 19637 / Miyazaki F)	639	dnaK
B9IY81	reviewed	DNAK_BACCQ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BCQ_4100	Bacillus cereus (strain Q1)	611	dnaK
C1CCQ8	reviewed	DNAK_STRZJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SPJ_0483	Streptococcus pneumoniae (strain JJA)	607	dnaK
C1CQ18	reviewed	DNAK_STRZT	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SPT_0550	Streptococcus pneumoniae (strain Taiwan19F-14)	607	dnaK
C3LTA5	reviewed	DNAK_VIBCM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK VCM66_0812	Vibrio cholerae serotype O1 (strain M66-2)	635	dnaK
C3PMM7	reviewed	DNAK_RICAE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RAF_ORF0225	Rickettsia africae (strain ESF-5)	627	dnaK
Q03MR6	reviewed	DNAK_STRTD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK STER_0163	Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9)	607	dnaK
Q0SRE3	reviewed	DNAK_CLOPS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CPR_2005	Clostridium perfringens (strain SM101 / Type A)	619	dnaK
Q128K2	reviewed	DNAK_POLSJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bpro_3126	Polaromonas sp. (strain JS666 / ATCC BAA-500)	647	dnaK
Q16D45	reviewed	DNAK_ROSDO	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RD1_0378	Roseobacter denitrificans (strain ATCC 33942 / OCh 114) (Erythrobacter sp. (strain OCh 114)) (Roseobacter denitrificans)	636	dnaK
Q1CV46	reviewed	DNAK_HELPH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK HPAG1_0109	Helicobacter pylori (strain HPAG1)	620	dnaK
Q1Q7X0	reviewed	DNAK_PSYCK	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Pcryo_2456	Psychrobacter cryohalolentis (strain ATCC BAA-1226 / DSM 17306 / VKM B-2378 / K5)	647	dnaK
Q39JC8	reviewed	DNAK_BURL3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bcep18194_A3839	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	650	dnaK
Q3J7D8	reviewed	DNAK_NITOC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Noc_2811	Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107)	640	dnaK
Q3KIA0	reviewed	DNAK_PSEPF	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Pfl01_0763	Pseudomonas fluorescens (strain Pf0-1)	638	dnaK
Q4A8U5	reviewed	DNAK_MESH7	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MHP7448_0067	Mesomycoplasma hyopneumoniae (strain 7448) (Mycoplasma hyopneumoniae)	600	dnaK
Q4FPS9	reviewed	DNAK_PSYA2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Psyc_2132	Psychrobacter arcticus (strain DSM 17307 / VKM B-2377 / 273-4)	647	dnaK
A0Q1R4	reviewed	DNAK_CLONN	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK NT01CX_0057	Clostridium novyi (strain NT)	617	dnaK
A5N6M2	reviewed	DNAK_CLOK5	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CKL_0902	Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NCIMB 10680)	618	dnaK
A5V5P9	reviewed	DNAK_RHIWR	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Swit_1250	Rhizorhabdus wittichii (strain DSM 6014 / CCUG 31198 / JCM 15750 / NBRC 105917 / EY 4224 / RW1) (Sphingomonas wittichii)	630	dnaK
A5VJE7	reviewed	DNAK_LIMRD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Lreu_0706	Limosilactobacillus reuteri (strain DSM 20016) (Lactobacillus reuteri)	621	dnaK
A7H484	reviewed	DNAK_CAMJD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK JJD26997_1258	Campylobacter jejuni subsp. doylei (strain ATCC BAA-1458 / RM4099 / 269.97)	623	dnaK
A7X2Y1	reviewed	DNAK_STAA1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SAHV_1567	Staphylococcus aureus (strain Mu3 / ATCC 700698)	610	dnaK
A8LWM4	reviewed	DNAK_SALAI	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Sare_0112	Salinispora arenicola (strain CNS-205)	611	dnaK
B1Y786	reviewed	DNAK_LEPCP	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Lcho_2576	Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) (Leptothrix discophora (strain SP-6))	646	dnaK
B2HPS1	reviewed	DNAK_MYCMM	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MMAR_0637	Mycobacterium marinum (strain ATCC BAA-535 / M)	622	dnaK
B3EKT9	reviewed	DNAK_CHLPB	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Cphamn1_1707	Chlorobium phaeobacteroides (strain BS1)	642	dnaK
B7GKC8	reviewed	DNAK_ANOFW	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Aflv_0835	Anoxybacillus flavithermus (strain DSM 21510 / WK1)	605	dnaK
B9MJZ1	reviewed	DNAK_CALBD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Athe_1551	Caldicellulosiruptor bescii (strain ATCC BAA-1888 / DSM 6725 / KCTC 15123 / Z-1320) (Anaerocellum thermophilum)	607	dnaK
C0QGP6	reviewed	DNAK_DESAH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK HRM2_04030	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	637	dnaK
Q1BEV1	reviewed	DNAK_MYCSS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Mmcs_0462	Mycobacterium sp. (strain MCS)	622	dnaK
Q1IT15	reviewed	DNAK_KORVE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Acid345_0982	Koribacter versatilis (strain Ellin345)	644	dnaK
Q1JFC8	reviewed	DNAK_STRPD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MGAS10270_Spy1566	Streptococcus pyogenes serotype M2 (strain MGAS10270)	608	dnaK
Q313S2	reviewed	DNAK_OLEA2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Dde_1023	Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20) (Desulfovibrio alaskensis)	637	dnaK
Q6HDK7	reviewed	DNAK_BACHK	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BT9727_4051	Bacillus thuringiensis subsp. konkukian (strain 97-27)	611	dnaK
Q71ZJ7	reviewed	DNAK_LISMF	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LMOf2365_1492	Listeria monocytogenes serotype 4b (strain F2365)	613	dnaK
Q73Q16	reviewed	DNAK_TREDE	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK TDE_0628	Treponema denticola (strain ATCC 35405 / DSM 14222 / CIP 103919 / JCM 8153 / KCTC 15104)	646	dnaK
Q8XW40	reviewed	DNAK_RALN1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RSc2635 RS04587	Ralstonia nicotianae (strain GMI1000) (Ralstonia solanacearum)	652	dnaK
A0RIT3	reviewed	DNAK_BACAH	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BALH_3904	Bacillus thuringiensis (strain Al Hakam)	611	dnaK
A1U614	reviewed	DNAK_MARN8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Maqu_3362	Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8) (Marinobacter aquaeolei)	641	dnaK
A3CQC2	reviewed	DNAK_STRSV	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SSA_2007	Streptococcus sanguinis (strain SK36)	609	dnaK
A4SQ25	reviewed	DNAK_AERS4	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK ASA_2996	Aeromonas salmonicida (strain A449)	641	dnaK
A4XKA4	reviewed	DNAK_CALS8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Csac_1752	Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331)	606	dnaK
A5IDK8	reviewed	DNAK_LEGPC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LPC_1509	Legionella pneumophila (strain Corby)	644	dnaK
A6LRN4	reviewed	DNAK_CLOB8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Cbei_0830	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	614	dnaK
A6T226	reviewed	DNAK_JANMA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK mma_2883	Janthinobacterium sp. (strain Marseille) (Minibacterium massiliensis)	650	dnaK
A6TSM0	reviewed	DNAK_ALKMQ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Amet_3048	Alkaliphilus metalliredigens (strain QYMF)	614	dnaK
A7HZ39	reviewed	DNAK_PARL1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Plav_3574	Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)	639	dnaK
A8FFD2	reviewed	DNAK_BACP2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BPUM_2280	Bacillus pumilus (strain SAFR-032)	613	dnaK
A9KG88	reviewed	DNAK_COXBN	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CBUD_1378	Coxiella burnetii (strain Dugway 5J108-111)	656	dnaK
A9M296	reviewed	DNAK_NEIM0	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK NMCC_0500	Neisseria meningitidis serogroup C (strain 053442)	642	dnaK
B1J254	reviewed	DNAK_PSEPW	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK PputW619_0705	Pseudomonas putida (strain W619)	642	dnaK
B1JL04	reviewed	DNAK_YERPY	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK YPK_3594	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	636	dnaK
B3H2X7	reviewed	DNAK_ACTP7	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK APP7_1995	Actinobacillus pleuropneumoniae serotype 7 (strain AP76)	632	dnaK
B3WEQ7	reviewed	DNAK_LACCB	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LCABL_17780	Lacticaseibacillus casei (strain BL23) (Lactobacillus casei)	624	dnaK
B4S0U1	reviewed	DNAK_ALTMD	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MADE_1007055	Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype)	642	dnaK
B5RM75	reviewed	DNAK_BORDL	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BDU_520	Borrelia duttonii (strain Ly)	632	dnaK
B7H317	reviewed	DNAK_ACIB3	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK ABBFA_003505	Acinetobacter baumannii (strain AB307-0294)	646	dnaK
B8D8V4	reviewed	DNAK_BUCA5	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BUAP5A_151	Buchnera aphidicola subsp. Acyrthosiphon pisum (strain 5A)	637	dnaK
B8J402	reviewed	DNAK_DESDA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Ddes_2151	Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB)	638	dnaK
B9KCH0	reviewed	DNAK_CAMLR	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Cla_0935	Campylobacter lari (strain RM2100 / D67 / ATCC BAA-1060)	622	dnaK
C0R3W7	reviewed	DNAK_WOLWR	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK WRi_008800	Wolbachia sp. subsp. Drosophila simulans (strain wRi)	640	dnaK
C1KVC0	reviewed	DNAK_LISMC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Lm4b_01483	Listeria monocytogenes serotype 4b (strain CLIP80459)	613	dnaK
C3P8M0	reviewed	DNAK_BACAA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BAA_4558	Bacillus anthracis (strain A0248)	611	dnaK
C4K110	reviewed	DNAK_RICPU	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RPR_02055	Rickettsia peacockii (strain Rustic)	627	dnaK
P20442	reviewed	DNAK_CAUVC	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK CC_0010	Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)	631	dnaK
Q04Y47	reviewed	DNAK_LEPBL	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK LBL_2644	Leptospira borgpetersenii serovar Hardjo-bovis (strain L550)	645	dnaK
Q0BLK4	reviewed	DNAK_FRATO	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK FTH_1167	Francisella tularensis subsp. holarctica (strain OSU18)	642	dnaK
Q1RGI8	reviewed	DNAK_ECOUT	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK UTI89_C0016	Escherichia coli (strain UTI89 / UPEC)	638	dnaK
Q21H36	reviewed	DNAK_SACD2	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Sde_2733	Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024)	643	dnaK
Q2SYZ4	reviewed	DNAK_BURTA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK BTH_I1308	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CCUG 48851 / CIP 106301 / E264)	650	dnaK
Q326K7	reviewed	DNAK_SHIBS	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK SBO_0015	Shigella boydii serotype 4 (strain Sb227)	638	dnaK
Q3A8C2	reviewed	DNAK_SYNC1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Pcar_0107	Syntrophotalea carbinolica (strain DSM 2380 / NBRC 103641 / GraBd1) (Pelobacter carbinolicus)	634	dnaK
Q4A658	reviewed	DNAK_MYCS5	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MS53_0351	Mycoplasmopsis synoviae (strain 53) (Mycoplasma synoviae)	596	dnaK
Q98QY7	reviewed	DNAK_MYCPU	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MYPU_2230	Mycoplasmopsis pulmonis (strain UAB CTIP) (Mycoplasma pulmonis)	599	dnaK
A0M353	reviewed	DNAK_CHRFK	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK GFO_2083	Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803) (Gramella forsetii)	641	dnaK
A0QLZ6	reviewed	DNAK_MYCA1	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MAV_4808	Mycobacterium avium (strain 104)	623	dnaK
A1SPX5	reviewed	DNAK_NOCSJ	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Noca_4363	Nocardioides sp. (strain ATCC BAA-499 / JS614)	621	dnaK
A1WX31	reviewed	DNAK_HALHL	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Hhal_1476	Halorhodospira halophila (strain DSM 244 / SL1) (Ectothiorhodospira halophila (strain DSM 244 / SL1))	647	dnaK
A4QHJ0	reviewed	DNAK_CORGB	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK cgR_2690	Corynebacterium glutamicum (strain R)	618	dnaK
A5TZ77	reviewed	DNAK_MYCTA	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK MRA_0359	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	625	dnaK
A7GT08	reviewed	DNAK_BACCN	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Bcer98_3040	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	611	dnaK
