Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
B0R8C3	reviewed	EF1A_HALS3	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf OE_4721R	Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1)	421	tuf
P17196	reviewed	EF1A_SULAC	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf Saci_0685	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	435	tuf
Q976B1	reviewed	EF1A_SULTO	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf STK_02690	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) (Sulfolobus tokodaii)	435	tuf
P0CR73	reviewed	SPT6_CRYNB	Transcription elongation factor SPT6 (Chromatin elongation factor SPT6)	SPT6 CNBB1380	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	1506	SPT6
Q6BHA5	reviewed	SPT4_DEBHA	Transcription elongation factor SPT4 (Chromatin elongation factor SPT4)	SPT4 DEHA2G20086g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	111	SPT4
A3CTG3	reviewed	EF1A_METMJ	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf Memar_0730	Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1)	425	tuf
A8MAJ1	reviewed	EF1A_CALMQ	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf Cmaq_1745	Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167)	444	tuf
B6YVG2	reviewed	EF1A_THEON	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf TON_0752	Thermococcus onnurineus (strain NA1)	428	tuf
C6A4R7	reviewed	EF1A_THESM	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf TSIB_1561	Thermococcus sibiricus (strain DSM 12597 / MM 739)	428	tuf
Q12WT3	reviewed	EF1A_METBU	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf Mbur_1170	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	422	tuf
Q2NEL1	reviewed	EF1A_METST	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf Msp_1366	Methanosphaera stadtmanae (strain ATCC 43021 / DSM 3091 / JCM 11832 / MCB-3)	413	tuf
Q464Z4	reviewed	EF1A_METBF	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf Mbar_A3685	Methanosarcina barkeri (strain Fusaro / DSM 804)	422	tuf
P84973	reviewed	EF1D_POPEU	Elongation factor 1-delta (EF-1-delta) (Elongation factor 1B-beta) (eEF-1B beta)		Populus euphratica (Euphrates poplar)	30	
O51834	reviewed	EFP_BUCMP	Elongation factor P (EF-P)	efp	Buchnera aphidicola subsp. Myzus persicae (Myzus persicae primary endosymbiont)	187	efp
P23081	reviewed	EFG_GEOSE	Elongation factor G (EF-G)	fusA	Geobacillus stearothermophilus (Bacillus stearothermophilus)	79	fusA
P29541	reviewed	EFG_STRRA	Elongation factor G (EF-G)	fus	Streptomyces ramocissimus	341	fus
P34828	reviewed	EFTS_ARTPT	Elongation factor Ts (EF-Ts)	tsf	Arthrospira platensis (Spirulina platensis)	247	tsf
P42481	reviewed	EFTU_THIDL	Elongation factor Tu (EF-Tu)	tuf	Thiomonas delicata (Thiomonas cuprina)	396	tuf
P50065	reviewed	EFTU_LEPEC	Elongation factor Tu (EF-Tu)	tufA	Leptolyngbya ectocarpi (Phormidium ectocarpi)	235	tufA
P50067	reviewed	EFTU_PROHO	Elongation factor Tu (EF-Tu)	tufA	Prochlorothrix hollandica	234	tufA
P52390	reviewed	EFTU_STRLU	Elongation factor Tu (EF-Tu)	tuf	Streptomyces laurentii	31	tuf
P83067	reviewed	EFG_BACCE	Elongation factor G (EF-G)	fusA	Bacillus cereus	11	fusA
Q8KTB8	reviewed	EFG_RICS2	Elongation factor G (EF-G)	fusA	Rickettsia sibirica (strain ATCC VR-151 / 246)	699	fusA
P0CR70	reviewed	SPT5_CRYNJ	Transcription elongation factor SPT5 (Chromatin elongation factor SPT5)	SPT5 CNA06210	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	1152	SPT5
P81205	reviewed	SPT4_KLULA	Transcription elongation factor SPT4 (Chromatin elongation factor SPT4)	SPT4 KLLA0B07997g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	102	SPT4
Q6CVK3	reviewed	SPT6_KLULA	Transcription elongation factor SPT6 (Chromatin elongation factor SPT6)	SPT6 KLLA0B11385g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	1460	SPT6
O81918	reviewed	EF1D_BETVU	Elongation factor 1-delta (EF-1-delta) (Elongation factor 1B-beta) (eEF-1B beta)		Beta vulgaris (Sugar beet)	231	
P0CR71	reviewed	SPT5_CRYNB	Transcription elongation factor SPT5 (Chromatin elongation factor SPT5)	SPT5 CNBA6020	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	1152	SPT5
Q6BVE1	reviewed	SPT6_DEBHA	Transcription elongation factor SPT6 (Chromatin elongation factor SPT6)	SPT6 DEHA2C03344g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	1439	SPT6
O31300	reviewed	EFTU_BUCMH	Elongation factor Tu (EF-Tu)	tuf	Buchnera aphidicola subsp. Melaphis rhois	365	tuf
O31301	reviewed	EFTU_BUCSC	Elongation factor Tu (EF-Tu)	tuf	Buchnera aphidicola subsp. Schlechtendalia chinensis	365	tuf
P0A3B0	reviewed	EFTU_RICSI	Elongation factor Tu (EF-Tu)	tuf	Rickettsia sibirica	394	tuf
P33168	reviewed	EFTU_DEISP	Elongation factor Tu (EF-Tu)	tuf	Deinonema sp	405	tuf
P42471	reviewed	EFTU_BRELN	Elongation factor Tu (EF-Tu)	tuf	Brevibacterium linens	397	tuf
Q8KT99	reviewed	EFTU_RICHE	Elongation factor Tu (EF-Tu)	tuf	Rickettsia helvetica	394	tuf
Q8KTA6	reviewed	EFTU_RICPA	Elongation factor Tu (EF-Tu)	tuf	Rickettsia parkeri	394	tuf
Q8KTB9	reviewed	EFG_RICPA	Elongation factor G (EF-G)	fusA	Rickettsia parkeri	699	fusA
O50293	reviewed	EFTU_AQUPY	Elongation factor Tu (EF-Tu)	tuf	Aquifex pyrophilus	405	tuf
P42472	reviewed	EFTU_CHLAU	Elongation factor Tu (EF-Tu)	tuf	Chloroflexus aurantiacus	382	tuf
P42476	reviewed	EFTU_TERFE	Elongation factor Tu (EF-Tu)	tuf	Terrimonas ferruginea (Flavobacterium ferrugineum)	395	tuf
P70782	reviewed	EFG_RHIRD	Elongation factor G (EF-G)	fusA	Rhizobium radiobacter (Agrobacterium tumefaciens) (Agrobacterium radiobacter)	699	fusA
Q5U8S9	reviewed	EFG_STAIN	Elongation factor G (EF-G)	fusA	Staphylococcus intermedius	693	fusA
Q8KTA3	reviewed	EFTU_RICRH	Elongation factor Tu (EF-Tu)	tuf	Rickettsia rhipicephali	394	tuf
Q8KTC1	reviewed	EFG_RICRI	Elongation factor G (EF-G)	fusA	Rickettsia rickettsii	699	fusA
Q9X5Z9	reviewed	EFTS_STRRA	Elongation factor Ts (EF-Ts)	tsf	Streptomyces ramocissimus	278	tsf
Q9ZEU3	reviewed	EFTU_APPPP	Elongation factor Tu (EF-Tu)	tuf	Apple proliferation phytoplasma	392	tuf
O33594	reviewed	EFTU_KITAU	Elongation factor Tu (EF-Tu)	tuf1	Kitasatospora aureofaciens (Streptomyces aureofaciens)	397	tuf1
P19216	reviewed	EFTS_SPICI	Elongation factor Ts (EF-Ts)	tsf	Spiroplasma citri	296	tsf
P35644	reviewed	EFTU_EIKCO	Elongation factor Tu (EF-Tu)	tufA	Eikenella corrodens	46	tufA
P42477	reviewed	EFTU_HERAU	Elongation factor Tu (EF-Tu)	tuf	Herpetosiphon aurantiacus (Herpetosiphon giganteus)	400	tuf
P42480	reviewed	EFTU_HYMOC	Elongation factor Tu (EF-Tu)	tuf	Hymenobacter ocellatus (Parahymenobacter ocellatus)	395	tuf
P50063	reviewed	EFTU_GLOMP	Elongation factor Tu (EF-Tu)	tufA	Gloeothece membranacea (strain PCC 6501 / SAG 26.84)	235	tufA
P50066	reviewed	EFTU_LEPBY	Elongation factor Tu (EF-Tu)	tufA	Leptolyngbya boryana (Plectonema boryanum)	235	tufA
P95724	reviewed	EFTU_STRCJ	Elongation factor Tu (EF-Tu)	tuf	Streptomyces cinnamoneus (Streptoverticillium cinnamoneum)	397	tuf
Q875S0	reviewed	EF2_LACK1	Elongation factor 2 (EF-2)	EFT2	Lachancea kluyveri (strain ATCC 58438 / CBS 3082 / BCRC 21498 / NBRC 1685 / JCM 7257 / NCYC 543 / NRRL Y-12651) (Yeast) (Saccharomyces kluyveri)	842	EFT2
Q8KTB4	reviewed	EFG_RICHE	Elongation factor G (EF-G)	fusA	Rickettsia helvetica	699	fusA
Q8KTB6	reviewed	EFG_RICMO	Elongation factor G (EF-G)	fusA	Rickettsia montanensis	699	fusA
O50340	reviewed	EFTU_FERIS	Elongation factor Tu (EF-Tu)	tuf	Fervidobacterium islandicum	399	tuf
P0A3A9	reviewed	EFTU_RICRI	Elongation factor Tu (EF-Tu)	tuf	Rickettsia rickettsii	394	tuf
P13552	reviewed	EFTU_ARTPT	Elongation factor Tu (EF-Tu)	tuf	Arthrospira platensis (Spirulina platensis)	410	tuf
P26184	reviewed	EFTU_FLESI	Elongation factor Tu (EF-Tu)	tuf	Flexistipes sinusarabici	396	tuf
P42474	reviewed	EFTU_CELLY	Elongation factor Tu (EF-Tu)	tuf	Cellulophaga lytica (Cytophaga lytica)	395	tuf
P42478	reviewed	EFTU_SPIAU	Elongation factor Tu (EF-Tu)	tuf	Spirochaeta aurantia	375	tuf
P48862	reviewed	EFG_NEIGO	Elongation factor G (EF-G)	fusA	Neisseria gonorrhoeae	226	fusA
P81407	reviewed	EFTU_MYCSY	Elongation factor Tu (EF-Tu)	tuf	Mycoplasmopsis synoviae (Mycoplasma synoviae)	20	tuf
P83710	reviewed	EFTU_DELAC	Elongation factor Tu (EF-Tu)	tuf	Delftia acidovorans (Pseudomonas acidovorans) (Comamonas acidovorans)	23	tuf
Q8KTA1	reviewed	EFTU_RICMO	Elongation factor Tu (EF-Tu)	tuf	Rickettsia montanensis	394	tuf
Q8KTB0	reviewed	EFG_RICBE	Elongation factor G (EF-G)	fusA	Rickettsia bellii	697	fusA
Q8KTB7	reviewed	EFG_RICRH	Elongation factor G (EF-G)	fusA	Rickettsia rhipicephali	697	fusA
Q9HM89	reviewed	EF1A_HALSA	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf eef1a VNG_2649G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	421	tuf
Q8TRC4	reviewed	EF1A_METAC	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)	tuf ef1A MA_1256	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	422	tuf
Q20819	reviewed	EFTS_CAEEL	Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)	tsfm-1 F55C5.5	Caenorhabditis elegans	316	tsfm-1
Q5XF75	reviewed	EFTS_ARATH	Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)	EFTS At4g11120 F2P3.12	Arabidopsis thaliana (Mouse-ear cress)	395	EFTS
P86349	reviewed	EFGC_ARAHY	Elongation factor G, chloroplastic (cEF-G)		Arachis hypogaea (Peanut)	109	
Q54KR5	reviewed	ELOF1_DICDI	Transcription elongation factor 1 homolog	elof1 DDB_G0287203	Dictyostelium discoideum (Social amoeba)	80	elof1
Q9QYU2	reviewed	EFTS_RAT	Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt) (2A3-2)	Tsfm	Rattus norvegicus (Rat)	324	Tsfm
P0A6N8	reviewed	EFPL_ECOLI	Elongation factor P-like protein	yeiP b2171 JW5362	Escherichia coli (strain K12)	190	yeiP
A1JP81	reviewed	EFTS_YERE8	Elongation factor Ts (EF-Ts)	tsf YE3283	Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081)	285	tsf
A1QYS1	reviewed	EFTS_BORT9	Elongation factor Ts (EF-Ts)	tsf BT0122	Borrelia turicatae (strain 91E135)	278	tsf
A1QZR2	reviewed	EFTU_BORT9	Elongation factor Tu (EF-Tu)	tuf BT0476	Borrelia turicatae (strain 91E135)	394	tuf
A2RFQ4	reviewed	EFTU_STRPG	Elongation factor Tu (EF-Tu)	tuf SpyM51355	Streptococcus pyogenes serotype M5 (strain Manfredo)	398	tuf
A4YVG5	reviewed	EFTS_BRASO	Elongation factor Ts (EF-Ts)	tsf BRADO4139	Bradyrhizobium sp. (strain ORS 278)	307	tsf
B0V8Y3	reviewed	EFG_ACIBY	Elongation factor G (EF-G)	fusA ABAYE2947	Acinetobacter baumannii (strain AYE)	712	fusA
B1VA79	reviewed	EFTS_PHYAS	Elongation factor Ts (EF-Ts)	tsf PA0518	Phytoplasma australiense	277	tsf
B1VAJ8	reviewed	EFP_PHYAS	Elongation factor P (EF-P)	efp PA0637	Phytoplasma australiense	189	efp
B1VDM5	reviewed	EFP_CORU7	Elongation factor P (EF-P)	efp cu0963	Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109)	187	efp
B1VET0	reviewed	EFG_CORU7	Elongation factor G (EF-G)	fusA cu0309	Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109)	702	fusA
B2S0H9	reviewed	EFTU_BORHD	Elongation factor Tu (EF-Tu)	tuf BH0476	Borrelia hermsii (strain HS1 / DAH)	394	tuf
B3CLA3	reviewed	EFG_WOLPP	Elongation factor G (EF-G)	fusA WP0562	Wolbachia pipientis subsp. Culex pipiens (strain wPip)	691	fusA
B8ZLJ9	reviewed	EFP_STRPJ	Elongation factor P (EF-P)	efp SPN23F04080	Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1)	186	efp
P0A3B6	reviewed	EFP_RHIRD	Elongation factor P (EF-P)	efp chvH	Rhizobium radiobacter (Agrobacterium tumefaciens) (Agrobacterium radiobacter)	189	efp
P0A3B8	reviewed	EFTS_STRR6	Elongation factor Ts (EF-Ts)	tsf spr2019	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	346	tsf
P13927	reviewed	EFTU_MYCGE	Elongation factor Tu (EF-Tu)	tuf MG451	Mycoplasma genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37) (Mycoplasmoides genitalium)	394	tuf
P57938	reviewed	EFG_PASMU	Elongation factor G (EF-G)	fusA PM1356	Pasteurella multocida (strain Pm70)	700	fusA
P61330	reviewed	EFTS_PSET1	Elongation factor Ts (EF-Ts)	tsf PSHAa2035	Pseudoalteromonas translucida (strain TAC 125)	283	tsf
P61333	reviewed	EFTS_GEOSL	Elongation factor Ts (EF-Ts)	tsf GSU1920	Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA)	216	tsf
P64038	reviewed	EFP_STAAM	Elongation factor P (EF-P)	efp SAV1528	Staphylococcus aureus (strain Mu50 / ATCC 700699)	185	efp
P64041	reviewed	EFP_STRA5	Elongation factor P (EF-P)	efp SAG1695	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	186	efp
P64050	reviewed	EFTS_NEIMA	Elongation factor Ts (EF-Ts)	tsf NMA0327	Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491)	284	tsf
P64051	reviewed	EFTS_NEIMB	Elongation factor Ts (EF-Ts)	tsf NMB2102	Neisseria meningitidis serogroup B (strain MC58)	284	tsf
P64052	reviewed	EFTS_SALTY	Elongation factor Ts (EF-Ts)	tsf STM0217	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	283	tsf
P70889	reviewed	EFP_BACFR	Elongation factor P (EF-P)	efp BF0486	Bacteroides fragilis (strain YCH46)	188	efp
Q0RDQ5	reviewed	EFTS_FRAAA	Elongation factor Ts (EF-Ts)	tsf FRAAL5779	Frankia alni (strain DSM 45986 / CECT 9034 / ACN14a)	204	tsf
Q1G9N7	reviewed	EFTS_LACDA	Elongation factor Ts (EF-Ts)	tsf Ldb1344	Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14)	342	tsf
Q1GAQ0	reviewed	EFTU_LACDA	Elongation factor Tu (EF-Tu)	tuf Ldb0776	Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14)	396	tuf
Q1GBM0	reviewed	EFG_LACDA	Elongation factor G (EF-G)	fusA Ldb0394	Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14)	694	fusA
Q1I627	reviewed	EFTS_PSEE4	Elongation factor Ts (EF-Ts)	tsf PSEEN4219	Pseudomonas entomophila (strain L48)	287	tsf
Q1ID35	reviewed	EFP_PSEE4	Elongation factor P (EF-P)	efp PSEEN1562	Pseudomonas entomophila (strain L48)	189	efp
Q1MAF5	reviewed	EFP_RHIJ3	Elongation factor P (EF-P)	efp RL4600	Rhizobium johnstonii (strain DSM 114642 / LMG 32736 / 3841) (Rhizobium leguminosarum bv. viciae)	189	efp
Q24UX6	reviewed	EFP_DESHY	Elongation factor P (EF-P)	efp DSY2377	Desulfitobacterium hafniense (strain Y51)	185	efp
Q250N5	reviewed	EFG_DESHY	Elongation factor G (EF-G)	fusA DSY0468	Desulfitobacterium hafniense (strain Y51)	692	fusA
Q253F1	reviewed	EFG_CHLFF	Elongation factor G (EF-G)	fusA CF0815	Chlamydia felis (strain Fe/C-56) (Chlamydophila felis)	694	fusA
Q2KXA0	reviewed	EFP_BORA1	Elongation factor P (EF-P)	efp BAV2518	Bordetella avium (strain 197N)	185	efp
Q2L161	reviewed	EFTS_BORA1	Elongation factor Ts (EF-Ts)	tsf BAV1735	Bordetella avium (strain 197N)	292	tsf
Q3BVK4	reviewed	EFTS_XANC5	Elongation factor Ts (EF-Ts)	tsf XCV1478	Xanthomonas campestris pv. vesicatoria (strain 85-10)	292	tsf
Q3IFP5	reviewed	EFP_PSET1	Elongation factor P (EF-P)	efp PSHAa0474	Pseudoalteromonas translucida (strain TAC 125)	188	efp
Q3Z983	reviewed	EFG_DEHM1	Elongation factor G (EF-G)	fusA DET0472	Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195) (Dehalococcoides ethenogenes (strain 195))	693	fusA
Q3ZXX3	reviewed	EFTU_DEHMC	Elongation factor Tu (EF-Tu)	tuf cbdbA960	Dehalococcoides mccartyi (strain CBDB1)	400	tuf
Q5FM92	reviewed	EFG_LACAC	Elongation factor G (EF-G)	fusA LBA0289	Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM)	697	fusA
Q5FTY1	reviewed	EFTU_GLUOX	Elongation factor Tu (EF-Tu)	tuf GOX0382	Gluconobacter oxydans (strain 621H) (Gluconobacter suboxydans)	396	tuf
Q5FUC7	reviewed	EFP_GLUOX	Elongation factor P (EF-P)	efp GOX0236	Gluconobacter oxydans (strain 621H) (Gluconobacter suboxydans)	188	efp
Q5GRH9	reviewed	EFTS_WOLTR	Elongation factor Ts (EF-Ts)	tsf Wbm0807	Wolbachia sp. subsp. Brugia malayi (strain TRS)	287	tsf
Q5GTF2	reviewed	EFP_WOLTR	Elongation factor P (EF-P)	efp Wbm0131	Wolbachia sp. subsp. Brugia malayi (strain TRS)	188	efp
Q5H1E1	reviewed	EFTS_XANOR	Elongation factor Ts (EF-Ts)	tsf XOO1976	Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85)	292	tsf
Q5HPT4	reviewed	EFTS_STAEQ	Elongation factor Ts (EF-Ts)	tsf SERP0824	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	292	tsf
Q5HRK4	reviewed	EFTU_STAEQ	Elongation factor Tu (EF-Tu)	tuf SERP0189	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	394	tuf
Q5HRK5	reviewed	EFG_STAEQ	Elongation factor G (EF-G)	fusA SERP0188	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	693	fusA
Q5HTT3	reviewed	EFTS_CAMJR	Elongation factor Ts (EF-Ts)	tsf CJE1315	Campylobacter jejuni (strain RM1221)	357	tsf
Q5L5H6	reviewed	EFTU_CHLAB	Elongation factor Tu (EF-Tu)	tuf CAB668	Chlamydia abortus (strain DSM 27085 / S26/3) (Chlamydophila abortus)	394	tuf
Q5L6S5	reviewed	EFG_CHLAB	Elongation factor G (EF-G)	fusA CAB188	Chlamydia abortus (strain DSM 27085 / S26/3) (Chlamydophila abortus)	694	fusA
Q5L764	reviewed	EFTS_CHLAB	Elongation factor Ts (EF-Ts)	tsf CAB046	Chlamydia abortus (strain DSM 27085 / S26/3) (Chlamydophila abortus)	282	tsf
Q5L8A7	reviewed	EFG_BACFN	Elongation factor G (EF-G)	fusA BF4005	Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / CCUG 4856 / JCM 11019 / NCTC 9343 / Onslow)	705	fusA
Q5LRZ5	reviewed	EFTS_RUEPO	Elongation factor Ts (EF-Ts)	tsf SPO1975	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	291	tsf
Q5LY21	reviewed	EFG_STRT1	Elongation factor G (EF-G)	fusA str1789	Streptococcus thermophilus (strain CNRZ 1066)	693	fusA
Q5M1X4	reviewed	EFTS_STRT1	Elongation factor Ts (EF-Ts)	tsf str0074	Streptococcus thermophilus (strain CNRZ 1066)	346	tsf
Q5NQ65	reviewed	EFTU_ZYMMO	Elongation factor Tu (EF-Tu)	tuf ZMO0516	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	397	tuf
Q5NQ66	reviewed	EFG_ZYMMO	Elongation factor G (EF-G)	fusA ZMO0515	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	690	fusA
Q5PB21	reviewed	EFP_ANAMM	Elongation factor P (EF-P)	efp AM472	Anaplasma marginale (strain St. Maries)	188	efp
Q5QWB4	reviewed	EFG_IDILO	Elongation factor G (EF-G)	fusA IL0349	Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR)	707	fusA
Q5X862	reviewed	EFG_LEGPA	Elongation factor G (EF-G)	fusA lpp0391	Legionella pneumophila (strain Paris)	694	fusA
Q62JC5	reviewed	EFTS_BURMA	Elongation factor Ts (EF-Ts)	tsf BMA1554	Burkholderia mallei (strain ATCC 23344)	293	tsf
Q62LS3	reviewed	EFP_BURMA	Elongation factor P (EF-P)	efp BMA0550	Burkholderia mallei (strain ATCC 23344)	185	efp
Q634Y7	reviewed	EFP_BACCZ	Elongation factor P (EF-P)	efp BCE33L3950	Bacillus cereus (strain ZK / E33L)	185	efp
Q63H92	reviewed	EFTU_BACCZ	Elongation factor Tu (EF-Tu)	tuf BCE33L0102	Bacillus cereus (strain ZK / E33L)	395	tuf
Q63H93	reviewed	EFG_BACCZ	Elongation factor G (EF-G)	fusA BCE33L0101	Bacillus cereus (strain ZK / E33L)	692	fusA
Q63T13	reviewed	EFTS_BURPS	Elongation factor Ts (EF-Ts)	tsf BPSL2158	Burkholderia pseudomallei (strain K96243)	293	tsf
Q65R71	reviewed	EFTS_MANSM	Elongation factor Ts (EF-Ts)	tsf MS1932	Mannheimia succiniciproducens (strain MBEL55E)	281	tsf
Q664R6	reviewed	EFG_YERPS	Elongation factor G (EF-G)	fusA YPTB3703	Yersinia pseudotuberculosis serotype I (strain IP32953)	702	fusA
Q67JU0	reviewed	EFG_SYMTH	Elongation factor G (EF-G)	fusA STH3078	Symbiobacterium thermophilum (strain T / IAM 14863)	694	fusA
Q67N94	reviewed	EFP_SYMTH	Elongation factor P (EF-P)	efp STH1864	Symbiobacterium thermophilum (strain T / IAM 14863)	185	efp
Q67PB6	reviewed	EFTS_SYMTH	Elongation factor Ts (EF-Ts)	tsf STH1492	Symbiobacterium thermophilum (strain T / IAM 14863)	304	tsf
Q6A6L5	reviewed	EFG_CUTAK	Elongation factor G (EF-G)	fusA PPA1875	Cutibacterium acnes (strain DSM 16379 / KPA171202) (Propionibacterium acnes)	697	fusA
Q6ACY9	reviewed	EFG_LEIXX	Elongation factor G (EF-G)	fusA Lxx20400	Leifsonia xyli subsp. xyli (strain CTCB07)	700	fusA
Q6ACZ0	reviewed	EFTU_LEIXX	Elongation factor Tu (EF-Tu)	tuf Lxx20390	Leifsonia xyli subsp. xyli (strain CTCB07)	397	tuf
Q6APZ9	reviewed	EFP_DESPS	Elongation factor P (EF-P)	efp DP0845	Desulfotalea psychrophila (strain LSv54 / DSM 12343)	187	efp
Q6D8E2	reviewed	EFTS_PECAS	Elongation factor Ts (EF-Ts)	tsf ECA1032	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	283	tsf
Q6GHH8	reviewed	EFTS_STAAR	Elongation factor Ts (EF-Ts)	tsf SAR1233	Staphylococcus aureus (strain MRSA252)	293	tsf
Q6KH93	reviewed	EFP_MESM1	Elongation factor P (EF-P)	efp MMOB5510	Mesomycoplasma mobile (strain ATCC 43663 / 163K / NCTC 11711) (Mycoplasma mobile)	188	efp
Q6L200	reviewed	EF2_PICTO	Elongation factor 2 (EF-2)	fusA PTO0417	Picrophilus torridus (strain ATCC 700027 / DSM 9790 / JCM 10055 / NBRC 100828 / KAW 2/3)	732	fusA
Q6MEY8	reviewed	EFTS_PARUW	Elongation factor Ts (EF-Ts)	tsf pc0137	Protochlamydia amoebophila (strain UWE25)	282	tsf
Q6MJ00	reviewed	EFTU_BDEBA	Elongation factor Tu (EF-Tu)	tuf Bd2994	Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIMB 9529 / HD100)	396	tuf
Q6MKB4	reviewed	EFP_BDEBA	Elongation factor P (EF-P)	efp Bd2491	Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIMB 9529 / HD100)	188	efp
Q6N6V1	reviewed	EFP_RHOPA	Elongation factor P (EF-P)	efp RPA2513	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	188	efp
Q6NH07	reviewed	EFP_CORDI	Elongation factor P (EF-P)	efp DIP1340	Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis)	187	efp
