Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q6XVY3	reviewed	IPGE_SHIFL	Chaperone protein IpgE	ipgE CP0134	Shigella flexneri	120	ipgE
Q7NAZ3	reviewed	CLPB_MYCGA	Chaperone protein ClpB	clpB MYCGA4920 MGA_0178	Mycoplasmoides gallisepticum (strain R(low / passage 15 / clone 2)) (Mycoplasma gallisepticum)	717	clpB
Q7V2A3	reviewed	CLPB_PROMP	Chaperone protein ClpB	clpB PMM0580	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	860	clpB
Q83N78	reviewed	CLPB_TROW8	Chaperone protein ClpB	clpB TW758	Tropheryma whipplei (strain TW08/27) (Whipple's bacillus)	699	clpB
Q8Z2M3	reviewed	TORD_SALTI	Chaperone protein TorD	torD STY3957 t3697	Salmonella typhi	210	torD
Q99R79	reviewed	COPZ_STAAM	Copper chaperone CopZ	copZ SAV2558	Staphylococcus aureus (strain Mu50 / ATCC 700699)	68	copZ
Q9KPW1	reviewed	SKP_VIBCH	Chaperone protein Skp	skp ompH VC_2251	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	169	skp
A0PM48	reviewed	MFTB_MYCUA	Peptide chaperone MftB	mftB MUL_0772	Mycobacterium ulcerans (strain Agy99)	109	mftB
A3D7I1	reviewed	TORD_SHEB5	Chaperone protein TorD	torD Sbal_3214	Shewanella baltica (strain OS155 / ATCC BAA-1091)	209	torD
A4TLG7	reviewed	PROQ_YERPP	RNA chaperone ProQ	proQ YPDSF_1744	Yersinia pestis (strain Pestoides F)	237	proQ
A5F7G9	reviewed	TORD_VIBC3	Chaperone protein TorD	torD VC0395_A1323 VC395_1837	Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)	220	torD
A6WRA3	reviewed	TORD_SHEB8	Chaperone protein TorD	torD Shew185_3214	Shewanella baltica (strain OS185)	209	torD
A7FHC0	reviewed	PROQ_YERP3	RNA chaperone ProQ	proQ YpsIP31758_1671	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	237	proQ
A7X6S3	reviewed	COPZ_STAA1	Copper chaperone CopZ	copZ SAHV_2542	Staphylococcus aureus (strain Mu3 / ATCC 700698)	68	copZ
A8AFM0	reviewed	PROQ_CITK8	RNA chaperone ProQ	proQ CKO_01142	Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696)	228	proQ
A8H3W9	reviewed	PROQ_SHEPA	RNA chaperone ProQ	proQ Spea_1934	Shewanella pealeana (strain ATCC 700345 / ANG-SQ1)	212	proQ
A9MWL1	reviewed	TORD_SALPB	Chaperone protein TorD	torD SPAB_04757	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)	210	torD
A9R0E4	reviewed	PROQ_YERPG	RNA chaperone ProQ	proQ YpAngola_A2664	Yersinia pestis bv. Antiqua (strain Angola)	237	proQ
B0BSW9	reviewed	TORD_ACTPJ	Chaperone protein TorD	torD APJL_1833	Actinobacillus pleuropneumoniae serotype 3 (strain JL03)	199	torD
B1JIC7	reviewed	PROQ_YERPY	RNA chaperone ProQ	proQ YPK_1782	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	237	proQ
B2K6A4	reviewed	PROQ_YERPB	RNA chaperone ProQ	proQ YPTS_2452	Yersinia pseudotuberculosis serotype IB (strain PB1/+)	237	proQ
B4SV85	reviewed	PROQ_SALNS	RNA chaperone ProQ	proQ SNSL254_A1985	Salmonella newport (strain SL254)	228	proQ
B4TY14	reviewed	PROQ_SALSV	RNA chaperone ProQ	proQ SeSA_A1989	Salmonella schwarzengrund (strain CVM19633)	228	proQ
B5BHB0	reviewed	PROQ_SALPK	RNA chaperone ProQ	proQ SSPA0957.1 SSPA0957a	Salmonella paratyphi A (strain AKU_12601)	228	proQ
B5EY97	reviewed	TORD_SALA4	Chaperone protein TorD	torD SeAg_B4049	Salmonella agona (strain SL483)	210	torD
B5FE11	reviewed	PROQ_ALIFM	RNA chaperone ProQ	proQ VFMJ11_1357	Aliivibrio fischeri (strain MJ11) (Vibrio fischeri)	208	proQ
B5FME2	reviewed	TORD_SALDC	Chaperone protein TorD	torD SeD_A4211	Salmonella dublin (strain CT_02021853)	210	torD
B5QUN2	reviewed	TORD_SALEP	Chaperone protein TorD	torD SEN3637	Salmonella enteritidis PT4 (strain P125109)	210	torD
B5R2S5	reviewed	PROQ_SALEP	RNA chaperone ProQ	proQ SEN1191	Salmonella enteritidis PT4 (strain P125109)	228	proQ
B5RG05	reviewed	TORD_SALG2	Chaperone protein TorD	torD SG3612	Salmonella gallinarum (strain 287/91 / NCTC 13346)	210	torD
B7MIE4	reviewed	TORD_ECO45	Chaperone protein TorD	torD ECS88_1013	Escherichia coli O45:K1 (strain S88 / ExPEC)	199	torD
B7UNY1	reviewed	TORD_ECO27	Chaperone protein TorD	torD E2348C_1049	Escherichia coli O127:H6 (strain E2348/69 / EPEC)	199	torD
B8CSN6	reviewed	TORD_SHEPW	Chaperone protein TorD	torD swp_3992	Shewanella piezotolerans (strain WP3 / JCM 13877)	215	torD
B8E975	reviewed	PROQ_SHEB2	RNA chaperone ProQ	proQ Sbal223_1903	Shewanella baltica (strain OS223)	209	proQ
C0Q263	reviewed	TORD_SALPC	Chaperone protein TorD	torD SPC_3907	Salmonella paratyphi C (strain RKS4594)	210	torD
C5BFL0	reviewed	PROQ_EDWI9	RNA chaperone ProQ	proQ NT01EI_1796	Edwardsiella ictaluri (strain 93-146)	234	proQ
C6AN26	reviewed	TORD_AGGAN	Chaperone protein TorD	torD NT05HA_0851	Aggregatibacter aphrophilus (strain NJ8700) (Haemophilus aphrophilus)	207	torD
O51883	reviewed	HSCA_BUCAP	Chaperone protein HscA	hscA BUsg_580	Buchnera aphidicola subsp. Schizaphis graminum (strain Sg)	609	hscA
P0A2U5	reviewed	IPGC_SHIDY	Chaperone protein IpgC	ipgC ippI	Shigella dysenteriae	155	ipgC
P0C2V9	reviewed	SYCT_YEREN	Chaperone protein SycT	sycT	Yersinia enterocolitica	130	sycT
P0C885	reviewed	COPZ_STAAB	Copper chaperone CopZ	copZ SAB2431.1	Staphylococcus aureus (strain bovine RF122 / ET3-1)	68	copZ
P25401	reviewed	FAEE_ECOLX	Chaperone protein FaeE	faeE	Escherichia coli	258	faeE
P33547	reviewed	IPGA_SHIFL	Chaperone protein IpgA	ipgA CP0131	Shigella flexneri	129	ipgA
P45991	reviewed	HIFB2_HAEIF	Chaperone protein HifB	hifB	Haemophilus influenzae	241	hifB
P62610	reviewed	FOCC_ECOL6	Chaperone protein FocC	focC c1241	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	227	focC
P69966	reviewed	PSAB_YERPS	Chaperone protein PsaB	psaB YPTB1335	Yersinia pseudotuberculosis serotype I (strain IP32953)	273	psaB
P75247	reviewed	CLPB_MYCPN	Chaperone protein ClpB	clpB MPN_531 MP311	Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) (Mycoplasmoides pneumoniae)	715	clpB
Q0CTS1	reviewed	RT106_ASPTN	Histone chaperone rtt106	rtt106 ATEG_02913	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	468	rtt106
Q0HXP1	reviewed	TORD_SHESR	Chaperone protein TorD	torD Shewmr7_1115	Shewanella sp. (strain MR-7)	209	torD
Q0TH01	reviewed	PROQ_ECOL5	RNA chaperone ProQ	proQ ECP_1775	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	232	proQ
Q0TJ70	reviewed	TORD_ECOL5	Chaperone protein TorD	torD ECP_0996	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	199	torD
Q1RAV6	reviewed	PROQ_ECOUT	RNA chaperone ProQ	proQ UTI89_C2032	Escherichia coli (strain UTI89 / UPEC)	232	proQ
Q5B122	reviewed	RT106_EMENI	Histone chaperone rtt106	rtt106 AN5758	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	458	rtt106
Q5PGB1	reviewed	SIGE_SALPA	Chaperone protein SigE	sigE pipC SPA1760	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	113	sigE
Q6BYP2	reviewed	RT106_DEBHA	Histone chaperone RTT106	RTT106 DEHA2A07986g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	482	RTT106
Q7M9X4	reviewed	CLPB_WOLSU	Chaperone protein ClpB	clpB WS0609	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	857	clpB
Q7MJ58	reviewed	TORD_VIBVY	Chaperone protein TorD	torD VV2304	Vibrio vulnificus (strain YJ016)	215	torD
Q7VMG8	reviewed	PROQ_HAEDU	RNA chaperone ProQ	proQ HD_1009	Haemophilus ducreyi (strain 35000HP / ATCC 700724)	182	proQ
Q87QW8	reviewed	TORD_VIBPA	Chaperone protein TorD	torD VP1031	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	215	torD
Q89A98	reviewed	PPID_BUCBP	Putative chaperone PpiD	ppiD bbp_422	Buchnera aphidicola subsp. Baizongia pistaciae (strain Bp)	511	ppiD
Q8Z497	reviewed	SICP_SALTI	Chaperone protein SicP	sicP ctpA STY3002 t2781	Salmonella typhi	116	sicP
Q8ZFJ9	reviewed	PROQ_YERPE	RNA chaperone ProQ	proQ YPO1704 y1866 YP_1729	Yersinia pestis	237	proQ
Q9KRY6	reviewed	PROQ_VIBCH	RNA chaperone ProQ	proQ VC_1497	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	208	proQ
Q9S340	reviewed	SKP_PHOLU	Chaperone protein Skp	skp ompH	Photorhabdus luminescens (Xenorhabdus luminescens)	165	skp
A0KNH6	reviewed	TORD_AERHH	Chaperone protein TorD	torD AHA_3338	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049)	214	torD
A0KU20	reviewed	TORD_SHESA	Chaperone protein TorD	torD Shewana3_1054	Shewanella sp. (strain ANA-3)	209	torD
A1JU79	reviewed	SYCN_YERE8	Chaperone protein SycN	sycN YEP0021	Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081)	123	sycN
A1S487	reviewed	TORD_SHEAM	Chaperone protein TorD	torD Sama_0986	Shewanella amazonensis (strain ATCC BAA-1098 / SB2B)	235	torD
A1S5Y5	reviewed	PROQ_SHEAM	RNA chaperone ProQ	proQ Sama_1584	Shewanella amazonensis (strain ATCC BAA-1098 / SB2B)	219	proQ
A4SJN2	reviewed	TORD_AERS4	Chaperone protein TorD	torD ASA_0973	Aeromonas salmonicida (strain A449)	214	torD
A5DEE9	reviewed	RT106_PICGU	Histone chaperone RTT106	RTT106 PGUG_01650	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)	443	RTT106
A5WBY3	reviewed	TORD_PSYWF	Chaperone protein TorD	torD PsycPRwf_0215	Psychrobacter sp. (strain PRwf-1)	221	torD
A6U4T9	reviewed	COPZ_STAA2	Copper chaperone CopZ	copZ SaurJH1_2634	Staphylococcus aureus (strain JH1)	68	copZ
A6ZKY8	reviewed	TCM62_YEAS7	Mitochondrial chaperone TCM62	TCM62 SCY_0258	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	572	TCM62
A7TRU5	reviewed	RT106_VANPO	Histone chaperone RTT106	RTT106 Kpol_400p6	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)	459	RTT106
A8A129	reviewed	PROQ_ECOHS	RNA chaperone ProQ	proQ EcHS_A1922	Escherichia coli O9:H4 (strain HS)	232	proQ
A8H7X2	reviewed	TORD_SHEPA	Chaperone protein TorD	torD Spea_3344	Shewanella pealeana (strain ATCC 700345 / ANG-SQ1)	221	torD
A9KZ67	reviewed	TORD_SHEB9	Chaperone protein TorD	torD Sbal195_3353	Shewanella baltica (strain OS195)	209	torD
B2TTQ0	reviewed	TORD_SHIB3	Chaperone protein TorD	torD SbBS512_E2316	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	199	torD
B4SY89	reviewed	TORD_SALNS	Chaperone protein TorD	torD SNSL254_A4104	Salmonella newport (strain SL254)	210	torD
B5FTI8	reviewed	PROQ_SALDC	RNA chaperone ProQ	proQ SeD_A1469	Salmonella dublin (strain CT_02021853)	228	proQ
B5R8V6	reviewed	PROQ_SALG2	RNA chaperone ProQ	proQ SG1270	Salmonella gallinarum (strain 287/91 / NCTC 13346)	228	proQ
B7L7N3	reviewed	PROQ_ECO55	RNA chaperone ProQ	proQ EC55989_2008	Escherichia coli (strain 55989 / EAEC)	232	proQ
B7LPL4	reviewed	PROQ_ESCF3	RNA chaperone ProQ	proQ EFER_1243	Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73)	229	proQ
B7M2A7	reviewed	PROQ_ECO8A	RNA chaperone ProQ	proQ ECIAI1_1902	Escherichia coli O8 (strain IAI1)	217	proQ
B7M8Y1	reviewed	TORD_ECO8A	Chaperone protein TorD	torD ECIAI1_1041	Escherichia coli O8 (strain IAI1)	199	torD
B7N3F3	reviewed	TORD_ECOLU	Chaperone protein TorD	torD ECUMN_1180	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	199	torD
B7VNK3	reviewed	PROQ_VIBA3	RNA chaperone ProQ	proQ VS_1416	Vibrio atlanticus (strain LGP32) (Vibrio splendidus (strain Mel32))	207	proQ
B8E6Q7	reviewed	TORD_SHEB2	Chaperone protein TorD	torD Sbal223_1153	Shewanella baltica (strain OS223)	204	torD
C3LN43	reviewed	TORD_VIBCM	Chaperone protein TorD	torD VCM66_1660	Vibrio cholerae serotype O1 (strain M66-2)	220	torD
E1SVR5	reviewed	TORD_FERBD	Chaperone protein TorD	torD Fbal_2193	Ferrimonas balearica (strain DSM 9799 / CCM 4581 / KCTC 23876 / PAT)	216	torD
O30917	reviewed	SIGE_SALTY	Chaperone protein SigE	sigE pipC STM1090	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	113	sigE
O34136	reviewed	DNAJ_DEIPM	Chaperone protein DnaJ	dnaJ Deipr_1909	Deinococcus proteolyticus (strain ATCC 35074 / DSM 20540 / JCM 6276 / NBRC 101906 / NCIMB 13154 / VKM Ac-1939 / CCM 2703 / MRP)	310	dnaJ
P21646	reviewed	MRKB_KLEPN	Chaperone protein MrkB	mrkB	Klebsiella pneumoniae	233	mrkB
P25402	reviewed	FANE_ECOLX	Chaperone protein FanE	fanE	Escherichia coli	228	fanE
P43661	reviewed	LPFB_SALTY	Chaperone protein LpfB	lpfB STM3639	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	232	lpfB
P53518	reviewed	CSSC1_ECOLX	Chaperone protein CssC	cssC	Escherichia coli	232	cssC
P53520	reviewed	PMFD_PROMH	Chaperone protein PmfD	pmfD PMI1879	Proteus mirabilis (strain HI4320)	254	pmfD
P57660	reviewed	HSCA_BUCAI	Chaperone protein HscA	hscA BU605	Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) (Acyrthosiphon pisum symbiotic bacterium)	611	hscA
P60317	reviewed	PROQ_SALTY	RNA chaperone ProQ	proQ STM1846	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	228	proQ
P82956	reviewed	CLPB_ACICA	Chaperone protein ClpB	clpB	Acinetobacter calcoaceticus	20	clpB
P9WPI5	reviewed	Y106_MYCTU	Zinc chaperone Rv0106 (EC 3.6.5.-)	Rv0106 MTCY251.25	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	398	
Q0HLD7	reviewed	TORD_SHESM	Chaperone protein TorD	torD Shewmr4_1050	Shewanella sp. (strain MR-4)	209	torD
Q0T524	reviewed	PROQ_SHIF8	RNA chaperone ProQ	proQ SFV_1398	Shigella flexneri serotype 5b (strain 8401)	232	proQ
Q0UTL2	reviewed	RT106_PHANO	Histone chaperone RTT106	RTT106 SNOG_04902	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	439	RTT106
Q2FDU9	reviewed	COPZ_STAA3	Copper chaperone CopZ	copZ SAUSA300_2495	Staphylococcus aureus (strain USA300)	68	copZ
Q2H3D0	reviewed	RT106_CHAGB	Histone chaperone RTT106	RTT106 CHGG_03716	Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) (Soil fungus)	464	RTT106
Q325W2	reviewed	SKP_SHIBS	Chaperone protein Skp	skp SBO_0166	Shigella boydii serotype 4 (strain Sb227)	161	skp
Q32HR4	reviewed	TORD_SHIDS	Chaperone protein TorD	torD SDY_0972	Shigella dysenteriae serotype 1 (strain Sd197)	199	torD
Q493C3	reviewed	SKP_BLOPB	Chaperone protein Skp	skp BPEN_288	Blochmannia pennsylvanicus (strain BPEN)	166	skp
Q4A0G2	reviewed	COPZ_STAS1	Copper chaperone CopZ	copZ SSP0296	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)	68	copZ
Q5QX59	reviewed	PROQ_IDILO	RNA chaperone ProQ	proQ IL1273	Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR)	208	proQ
Q6LQV0	reviewed	PROQ_PHOPR	RNA chaperone ProQ	proQ PBPRA1922	Photobacterium profundum (strain SS9)	214	proQ
Q6LS21	reviewed	TORD_PHOPR	Chaperone protein TorD	torD PBPRA1494	Photobacterium profundum (strain SS9)	216	torD
Q7N3N2	reviewed	PROQ_PHOLL	RNA chaperone ProQ	proQ plu2683	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	239	proQ
Q83FI1	reviewed	CLPB_TROWT	Chaperone protein ClpB	clpB TWT_746	Tropheryma whipplei (strain Twist) (Whipple's bacillus)	705	clpB
Q83RJ2	reviewed	PROQ_SHIFL	RNA chaperone ProQ	proQ SF1394 S1510	Shigella flexneri	232	proQ
Q8D9F8	reviewed	PROQ_VIBVU	RNA chaperone ProQ	proQ VV1_2644	Vibrio vulnificus (strain CMCP6)	207	proQ
Q8EHJ0	reviewed	TORD_SHEON	Chaperone protein TorD	torD SO_1231	Shewanella oneidensis (strain MR-1)	217	torD
Q8ZKZ8	reviewed	TORD_SALTY	Chaperone protein TorD	torD STM3821	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	210	torD
Q9CP02	reviewed	PROQ_PASMU	RNA chaperone ProQ	proQ PM0268	Pasteurella multocida (strain Pm70)	210	proQ
Q9KRC2	reviewed	TORD_VIBCH	Chaperone protein TorD	torD VC_1720	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	220	torD
A0QSB7	reviewed	MFTB_MYCS2	Peptide chaperone MftB	mftB MSMEG_1422	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	102	mftB
A3QGR7	reviewed	TORD_SHELP	Chaperone protein TorD	torD Shew_2799	Shewanella loihica (strain ATCC BAA-1088 / PV-4)	211	torD
A4SMD7	reviewed	PROQ_AERS4	RNA chaperone ProQ	proQ ASA_1988	Aeromonas salmonicida (strain A449)	210	proQ
A5IVY4	reviewed	COPZ_STAA9	Copper chaperone CopZ	copZ SaurJH9_2580	Staphylococcus aureus (strain JH9)	68	copZ
A7MKG2	reviewed	PROQ_CROS8	RNA chaperone ProQ	proQ ESA_01419	Cronobacter sakazakii (strain ATCC BAA-894) (Enterobacter sakazakii)	230	proQ
A7ZKA2	reviewed	TORD_ECO24	Chaperone protein TorD	torD EcE24377A_1116	Escherichia coli O139:H28 (strain E24377A / ETEC)	199	torD
A8Z3F9	reviewed	COPZ_STAAT	Copper chaperone CopZ	copZ USA300HOU_2553	Staphylococcus aureus (strain USA300 / TCH1516)	68	copZ
B0TIY9	reviewed	PROQ_SHEHH	RNA chaperone ProQ	proQ Shal_2365	Shewanella halifaxensis (strain HAW-EB4)	212	proQ
B0UUT2	reviewed	PROQ_HISS2	RNA chaperone ProQ	proQ HSM_1555	Histophilus somni (strain 2336) (Haemophilus somnus)	211	proQ
B2U473	reviewed	PROQ_SHIB3	RNA chaperone ProQ	proQ SbBS512_E2099	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	232	proQ
B5FEZ9	reviewed	TORD_ALIFM	Chaperone protein TorD	torD VFMJ11_1674	Aliivibrio fischeri (strain MJ11) (Vibrio fischeri)	215	torD
B5YQX5	reviewed	PROQ_ECO5E	RNA chaperone ProQ	proQ ECH74115_2564	Escherichia coli O157:H7 (strain EC4115 / EHEC)	232	proQ
B5YU41	reviewed	TORD_ECO5E	Chaperone protein TorD	torD ECH74115_1234	Escherichia coli O157:H7 (strain EC4115 / EHEC)	199	torD
B6I974	reviewed	TORD_ECOSE	Chaperone protein TorD	torD ECSE_1060	Escherichia coli (strain SE11)	199	torD
B6IBQ9	reviewed	PROQ_ECOSE	RNA chaperone ProQ	proQ ECSE_2006	Escherichia coli (strain SE11)	232	proQ
B7MVW1	reviewed	PROQ_ECO81	RNA chaperone ProQ	proQ ECED1_2035	Escherichia coli O81 (strain ED1a)	232	proQ
B7NS88	reviewed	PROQ_ECO7I	RNA chaperone ProQ	proQ ECIAI39_1219	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	232	proQ
B8CPG9	reviewed	PROQ_SHEPW	RNA chaperone ProQ	proQ swp_2819	Shewanella piezotolerans (strain WP3 / JCM 13877)	212	proQ
C4ZQC6	reviewed	TORD_ECOBW	Chaperone protein TorD	torD BWG_0852	Escherichia coli (strain K12 / MC4100 / BW2952)	199	torD
O85306	reviewed	SIGE_SALDU	Chaperone protein SigE	sigE pipC	Salmonella dublin	113	sigE
O87949	reviewed	TORD_SHEMA	Chaperone protein TorD	torD	Shewanella massilia	209	torD
P0A1Z3	reviewed	SKP_SALTI	Chaperone protein Skp	skp ompH STY0248 t0226	Salmonella typhi	161	skp
P0AEU8	reviewed	SKP_ECOL6	Chaperone protein Skp	skp hlpA c0215	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	161	skp
P0CL16	reviewed	SICP_SALTY	Chaperone protein SicP	sicP STM2879	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	116	sicP
P29937	reviewed	COBW_SINSX	Zinc chaperone CobW (EC 3.6.5.-)	cobW	Sinorhizobium sp	354	cobW
P35757	reviewed	HIFB1_HAEIF	Chaperone protein HifB	hifB	Haemophilus influenzae	241	hifB
P53516	reviewed	AFAB_ECOLX	Chaperone protein AfaB	afaB	Escherichia coli	247	afaB
P53519	reviewed	CSSC2_ECOLX	Chaperone protein CssC	cssC	Escherichia coli	232	cssC
P61381	reviewed	SYCN_YERPS	Chaperone protein SycN	sycN pYV0063	Yersinia pseudotuberculosis serotype I (strain IP32953)	123	sycN
P95694	reviewed	DNAJ_STRAG	Chaperone protein DnaJ	dnaJ	Streptococcus agalactiae	24	dnaJ
Q0I476	reviewed	PROQ_HISS1	RNA chaperone ProQ	proQ HS_1070	Histophilus somni (strain 129Pt) (Haemophilus somnus)	211	proQ
Q15UC8	reviewed	PROQ_PSEA6	RNA chaperone ProQ	proQ Patl_1992	Pseudoalteromonas atlantica (strain T6c / ATCC BAA-1087)	216	proQ
Q1C6Y9	reviewed	PROQ_YERPA	RNA chaperone ProQ	proQ YPA_1817	Yersinia pestis bv. Antiqua (strain Antiqua)	237	proQ
Q31YQ9	reviewed	TORD_SHIBS	Chaperone protein TorD	torD SBO_2233	Shigella boydii serotype 4 (strain Sb227)	199	torD
Q32F26	reviewed	PROQ_SHIDS	RNA chaperone ProQ	proQ SDY_1979	Shigella dysenteriae serotype 1 (strain Sd197)	232	proQ
Q484F1	reviewed	TORD_COLP3	Chaperone protein TorD	torD CPS_1834	Colwellia psychrerythraea (strain 34H / ATCC BAA-681) (Vibrio psychroerythus)	236	torD
Q57I17	reviewed	TORD_SALCH	Chaperone protein TorD	torD SCH_3739	Salmonella choleraesuis (strain SC-B67)	210	torD
Q57NG3	reviewed	PROQ_SALCH	RNA chaperone ProQ	proQ SCH_1842	Salmonella choleraesuis (strain SC-B67)	228	proQ
Q5E4I0	reviewed	TORD_ALIF1	Chaperone protein TorD	torD VF_1571	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	215	torD
Q5PEA8	reviewed	SICP_SALPA	Chaperone protein SicP	sicP SPA2737	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	116	sicP
Q5PKT4	reviewed	TORD_SALPA	Chaperone protein TorD	torD SPA3671	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	210	torD
Q6G6B6	reviewed	COPZ_STAAS	Copper chaperone CopZ	copZ SAS2444	Staphylococcus aureus (strain MSSA476)	68	copZ
Q6MD97	reviewed	CLPB_PARUW	Chaperone protein ClpB	clpB pc0728	Protochlamydia amoebophila (strain UWE25)	868	clpB
Q79ZY4	reviewed	COPZ_STAAW	Copper chaperone CopZ	copZ MW2479	Staphylococcus aureus (strain MW2)	68	copZ
Q7MKY1	reviewed	PROQ_VIBVY	RNA chaperone ProQ	proQ VV1646	Vibrio vulnificus (strain YJ016)	207	proQ
Q822Q4	reviewed	CLPB_CHLCV	Chaperone protein ClpB	clpB CCA_00625	Chlamydia caviae (strain ATCC VR-813 / DSM 19441 / 03DC25 / GPIC) (Chlamydophila caviae)	864	clpB
Q8CN01	reviewed	COPZ_STAES	Copper chaperone CopZ	copZ SE_2120	Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200)	68	copZ
Q8DAQ4	reviewed	TORD_VIBVU	Chaperone protein TorD	torD VV1_2139	Vibrio vulnificus (strain CMCP6)	215	torD
Q8EW28	reviewed	CLPB_MALP2	Chaperone protein ClpB	clpB MYPE3790	Malacoplasma penetrans (strain HF-2) (Mycoplasma penetrans)	705	clpB
Q8FJ52	reviewed	TORD_ECOL6	Chaperone protein TorD	torD c1134	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	199	torD
Q8VVE4	reviewed	BSSE_THAAR	Putative chaperone BssE	bssE	Thauera aromatica	286	bssE
Q8Z7R2	reviewed	SIGE_SALTI	Chaperone protein SigE	sigE pipC STY1120 t1829	Salmonella typhi	113	sigE
Q9CK40	reviewed	TORD_PASMU	Chaperone protein TorD	torD PM1794	Pasteurella multocida (strain Pm70)	196	torD
Q9ZMH1	reviewed	CLPB_HELPJ	Chaperone protein ClpB	clpB jhp_0249	Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)	856	clpB
V9TSX0	reviewed	LPPX_PAEBA	Chaperone protein LppX	lppX DFQ00_11066	Paenibacillus barcinonensis	280	lppX
A0KKL4	reviewed	PROQ_AERHH	RNA chaperone ProQ	proQ AHA_2292	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049)	212	proQ
